,Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
1057,13-02-2025,2,14548.28,18530.8,7555.75,7555.75,3119.17,3119.17
1058,13-02-2025,3,14673.45,19299.2,7600.5,7600.5,3059.89,3059.71
1059,13-02-2025,4,14584.15,19775.13,7837.08,7837.08,2958.96,2958.83
1060,13-02-2025,5,15189.25,18426.43,8204.4,8204.4,2951.82,2951.83
1061,13-02-2025,6,17071.23,14934.13,9170.98,9170.98,3587.57,3592.16
1062,13-02-2025,7,19563.38,10420.58,9333.52,9333.52,7139.25,7006.76
1063,13-02-2025,8,23927.15,7329.4,7054.39,7054.39,10000.0,10000.0
1064,13-02-2025,9,21207.18,9721.98,9236.72,9236.72,9274.83,9205.9
1065,13-02-2025,10,21972.33,12055.65,11173.48,11173.48,7502.47,7506.0
1066,13-02-2025,11,17716.88,14170.98,9516.21,9516.21,3665.02,3671.17
1067,13-02-2025,12,16368.4,15823.78,8148.0,8148.0,3534.52,3534.4
1068,13-02-2025,13,15619.2,17734.53,8826.68,8826.68,3456.53,3456.5
1069,13-02-2025,14,14233.8,21368.08,8950.72,8950.72,3022.87,3021.56
1070,13-02-2025,15,15548.73,21792.7,9950.0,9950.0,3094.92,3095.61
1071,13-02-2025,16,17999.13,19753.53,11386.93,11386.93,3396.6,3396.99
1072,13-02-2025,17,17897.98,15870.35,11252.68,11252.68,3771.31,3762.01
1073,13-02-2025,18,17257.88,10476.83,9021.53,9021.53,5732.47,5725.64
1074,13-02-2025,19,19321.7,7382.1,7291.65,7291.65,9664.96,9653.24
1075,13-02-2025,20,17744.98,6521.68,6521.67,6521.67,10000.0,10000.0
1076,13-02-2025,21,13921.5,9021.7,6767.4,6767.4,4365.19,4369.1
1077,13-02-2025,22,12840.83,11266.33,7099.53,7099.53,3869.98,3869.39
1078,13-02-2025,23,12504.53,14214.18,6443.1,6443.1,3552.75,3553.17
1079,13-02-2025,24,11289.55,15765.93,5589.28,5589.28,3046.57,3048.99
1080,14-02-2025,1,13522.95,16810.38,7054.4,7054.4,3200.19,3200.93
1081,14-02-2025,2,14279.0,18340.58,7588.68,7588.68,3156.9,3156.86
1082,14-02-2025,3,14296.3,19337.5,7476.0,7476.0,3112.76,3112.72
1083,14-02-2025,4,14211.23,19560.75,7543.47,7543.47,3005.47,3005.42
1084,14-02-2025,5,14323.38,18261.63,7743.17,7743.17,2995.19,2994.75
1085,14-02-2025,6,15537.08,15252.63,8518.78,8518.78,3608.27,3609.43
1086,14-02-2025,7,17362.68,10915.78,9113.5,9113.5,6477.83,6458.88
1087,14-02-2025,8,21930.23,7083.6,7038.25,7038.25,10000.0,10000.0
1088,14-02-2025,9,18925.98,9241.68,8835.53,8835.53,8562.57,8471.64
1089,14-02-2025,10,20343.8,11705.98,10806.1,10806.1,6599.87,6618.1
1090,14-02-2025,11,17474.0,13636.2,9444.75,9444.75,3744.5,3746.85
1091,14-02-2025,12,15998.05,15214.53,8391.15,8391.15,3583.24,3583.3
1092,14-02-2025,13,14320.23,17296.48,8080.8,8080.8,3353.54,3351.31
1093,14-02-2025,14,13170.0,21587.73,8368.88,8368.88,2983.77,2981.69
1094,14-02-2025,15,14313.65,22167.95,9386.45,9386.45,2973.64,2975.26
1095,14-02-2025,16,16831.93,20914.3,10864.8,10864.8,3310.43,3314.42
1096,14-02-2025,17,17076.1,15624.93,10596.1,10596.1,3719.94,3711.45
1097,14-02-2025,18,16154.7,10335.35,8410.45,8410.45,4468.65,4472.44
1098,14-02-2025,19,17505.48,7006.75,6714.75,6714.75,8862.68,8892.87
1099,14-02-2025,20,15399.8,6455.05,6175.7,6175.7,7815.04,7851.16
1100,14-02-2025,21,12414.18,9295.18,6391.2,6391.2,3963.03,3958.38
1101,14-02-2025,22,12885.75,11952.35,7113.95,7113.95,3804.88,3804.57
1102,14-02-2025,23,12446.78,14642.13,6328.53,6328.53,3467.85,3467.81
1103,14-02-2025,24,11205.05,15904.78,5548.45,5548.45,2943.6,2943.93
1104,15-02-2025,1,11228.38,18029.3,6966.93,6966.93,3010.68,3014.88
1105,15-02-2025,2,12012.25,19193.85,7483.18,7483.18,3099.55,3099.54
1106,15-02-2025,3,11903.33,20673.65,7751.18,7751.18,2961.64,2961.73
1107,15-02-2025,4,11674.38,21095.9,7531.15,7531.15,2898.98,2898.98
1108,15-02-2025,5,11589.48,19272.68,7482.29,7482.29,2900.24,2900.2
1109,15-02-2025,6,11531.55,16052.25,8291.68,8291.68,3392.88,3392.7
1110,15-02-2025,7,13551.7,11184.43,9229.9,9229.9,5887.69,5903.02
1111,15-02-2025,8,18356.9,9207.25,9137.65,9137.65,10000.0,10000.0
1112,15-02-2025,9,17180.68,11853.4,10517.61,10517.61,6290.28,6229.59
1113,15-02-2025,10,17555.15,13233.25,11271.35,11271.35,4944.79,4966.64
1114,15-02-2025,11,13351.08,13958.5,8380.58,8380.58,3571.33,3572.0
1115,15-02-2025,12,12563.05,16806.88,7903.73,7903.73,3322.75,3322.55
1116,15-02-2025,13,11631.38,19800.58,8362.53,8362.53,3112.83,3112.47
1117,15-02-2025,14,10868.43,23822.85,8539.16,8539.16,2855.18,2855.05
1118,15-02-2025,15,11135.15,24086.5,8958.45,8958.45,2835.51,2835.73
1119,15-02-2025,16,12716.95,22554.03,10258.85,10258.85,2956.56,2957.48
1120,15-02-2025,17,13601.83,17616.78,10047.27,10047.27,3383.79,3375.3
1121,15-02-2025,18,14112.53,12793.35,8952.65,8952.65,3948.24,3960.48
1122,15-02-2025,19,15042.88,8322.7,7534.12,7534.12,7532.44,7638.42
1123,15-02-2025,20,13034.6,7323.78,6578.1,6578.1,6382.13,6439.52
1124,15-02-2025,21,10890.55,9701.28,5998.93,5998.93,3998.02,3997.02
1125,15-02-2025,22,10891.65,12637.3,6669.75,6669.75,3673.51,3673.5
1126,15-02-2025,23,10747.98,15389.73,6101.53,6101.53,3255.1,3254.87
1127,15-02-2025,24,9794.8,16265.7,5316.8,5316.8,2890.2,2891.56
1128,16-02-2025,1,11449.5,19658.95,6573.25,6573.25,2891.1,2892.31
1129,16-02-2025,2,12358.05,21263.95,7198.8,7198.8,2940.36,2940.36
1130,16-02-2025,3,12519.18,22527.45,7416.28,7416.28,2940.34,2940.33
1131,16-02-2025,4,12383.63,22940.88,7280.38,7280.38,2937.37,2937.38
1132,16-02-2025,5,12296.55,21719.4,7235.93,7235.93,2924.57,2924.61
1133,16-02-2025,6,12571.4,18653.08,8027.5,8027.5,3175.11,3178.6
1134,16-02-2025,7,13419.73,13973.98,9146.78,9146.78,4180.79,4181.05
1135,16-02-2025,8,15450.93,13644.93,10056.72,10056.72,4602.81,4603.9
1136,16-02-2025,9,14552.15,14628.2,9647.2,9647.2,4181.51,4186.09
1137,16-02-2025,10,15528.43,14975.2,10366.5,10366.5,4064.85,4067.6
1138,16-02-2025,11,12163.15,16874.4,7665.64,7665.64,3148.76,3158.15
1139,16-02-2025,12,11575.13,20632.4,8328.57,8328.57,2757.94,2755.15
1140,16-02-2025,13,11143.2,25624.63,9405.2,9405.2,2570.38,2570.04
1141,16-02-2025,14,10421.63,30117.68,9838.4,9838.4,2053.5,2053.64
1142,16-02-2025,15,11222.83,30681.4,10382.05,10382.05,2345.36,2347.91
1143,16-02-2025,16,12583.5,26293.13,10147.12,10147.12,2669.44,2668.35
1144,16-02-2025,17,13638.1,20768.4,9224.21,9224.21,3000.91,2995.31
1145,16-02-2025,18,11449.03,15838.73,7041.59,7041.59,3042.64,3042.26
1146,16-02-2025,19,12412.03,11650.75,7298.93,7298.93,4004.54,4031.71
1147,16-02-2025,20,10655.4,10569.28,5928.75,5928.75,3895.04,3913.26
1148,16-02-2025,21,8515.78,11847.7,4761.4,4761.4,2917.54,2918.23
1149,16-02-2025,22,9008.38,15168.5,5251.0,5251.0,2862.34,2861.94
1150,16-02-2025,23,9104.1,17622.1,5303.6,5303.6,2750.45,2749.58
1151,16-02-2025,24,8550.25,18968.43,5824.67,5824.67,2598.07,2597.33
1152,17-02-2025,1,10777.58,19958.75,6737.46,6737.46,2887.75,2890.11
1153,17-02-2025,2,11849.6,21442.23,7287.58,7287.58,2919.75,2920.45
1154,17-02-2025,3,12060.68,21565.8,7510.25,7510.25,2909.08,2909.08
1155,17-02-2025,4,12336.2,21747.0,7478.31,7478.31,2848.03,2847.96
1156,17-02-2025,5,12496.43,20094.48,7382.85,7382.85,2976.47,2976.2
1157,17-02-2025,6,13131.75,16965.88,8806.58,8806.58,3480.83,3484.79
1158,17-02-2025,7,15886.7,11376.5,9911.1,9911.1,6267.72,6281.93
1159,17-02-2025,8,20936.43,8927.35,8909.75,8909.75,10000.0,10000.0
1160,17-02-2025,9,19439.23,11695.55,11211.55,11211.55,7239.3,7218.35
1161,17-02-2025,10,19541.25,12772.25,11549.9,11549.9,5279.02,5289.62
1162,17-02-2025,11,16079.1,14207.18,9685.95,9685.95,3635.96,3638.32
1163,17-02-2025,12,15318.8,17350.83,8850.83,8850.83,3499.76,3503.96
1164,17-02-2025,13,13390.58,19943.25,8482.7,8482.7,3121.95,3122.18
1165,17-02-2025,14,12448.7,24133.6,8670.45,8670.45,2830.82,2829.63
1166,17-02-2025,15,13355.08,24714.35,9157.1,9157.1,2873.23,2873.68
1167,17-02-2025,16,16779.05,22240.9,11152.52,11152.52,3175.25,3179.7
1168,17-02-2025,17,18186.45,16985.65,11957.26,11957.26,3746.23,3735.81
1169,17-02-2025,18,17232.8,12393.98,10038.75,10038.75,4494.5,4471.98
1170,17-02-2025,19,17986.15,7711.73,7524.05,7524.05,8900.05,8849.49
1171,17-02-2025,20,16329.2,7184.6,6962.08,6962.08,7920.08,7951.73
1172,17-02-2025,21,13773.45,9768.68,6688.95,6688.95,4334.58,4336.92
1173,17-02-2025,22,11651.8,12906.45,6279.0,6279.0,3616.28,3616.14
1174,17-02-2025,23,11224.58,15767.55,5466.5,5466.5,3215.24,3214.66
1175,17-02-2025,24,10173.1,16821.58,4769.95,4769.95,2865.51,2865.45
1176,18-02-2025,1,12174.73,18386.48,6470.5,6470.5,2989.94,2994.67
1177,18-02-2025,2,13178.83,19540.4,7162.35,7162.35,3033.23,3033.05
1178,18-02-2025,3,12885.73,20076.3,7260.19,7260.19,2966.2,2966.31
1179,18-02-2025,4,12694.23,20497.5,7144.62,7144.62,2940.16,2940.16
1180,18-02-2025,5,13015.68,19353.7,7331.3,7331.3,2984.51,2985.32
1181,18-02-2025,6,13954.73,16177.63,8070.72,8070.72,3198.68,3204.98
1182,18-02-2025,7,15969.75,11351.98,9624.55,9624.55,6289.8,6264.18
1183,18-02-2025,8,19933.63,7702.6,7633.49,7633.49,10000.0,10000.0
1184,18-02-2025,9,18409.05,11131.73,10035.5,10035.5,6475.36,6427.39
1185,18-02-2025,10,18765.28,12522.6,10930.49,10930.49,4982.94,4984.82
1186,18-02-2025,11,16769.88,13492.43,9545.48,9545.48,3796.43,3801.83
1187,18-02-2025,12,14958.18,16318.85,8460.73,8460.73,3530.14,3532.05
1188,18-02-2025,13,13992.3,19176.63,8225.24,8225.24,3219.84,3219.12
1189,18-02-2025,14,13045.5,22847.55,8266.61,8266.61,2863.07,2861.94
1190,18-02-2025,15,14074.13,23738.55,9196.18,9196.18,2885.77,2888.08
1191,18-02-2025,16,16501.73,21711.23,10905.97,10905.97,3186.2,3196.6
1192,18-02-2025,17,18003.18,16279.13,11682.79,11682.79,3789.16,3780.61
1193,18-02-2025,18,16654.33,11610.3,9325.85,9325.85,4269.41,4263.66
1194,18-02-2025,19,17671.75,7089.23,6833.34,6833.34,8875.23,8851.84
1195,18-02-2025,20,15338.1,7175.48,6774.95,6774.95,7537.59,7554.59
1196,18-02-2025,21,12330.78,10026.45,6265.87,6265.87,3962.59,3960.61
1197,18-02-2025,22,12215.0,13025.35,6875.28,6875.28,3760.61,3761.94
1198,18-02-2025,23,12233.95,15453.65,6480.28,6480.28,3387.96,3388.68
1199,18-02-2025,24,10791.23,16477.3,5242.05,5242.05,2931.02,2930.22
1200,19-02-2025,1,12661.4,16235.18,6571.1,6571.1,3097.65,3099.68
1201,19-02-2025,2,13628.73,16993.63,7404.8,7404.8,3178.68,3178.34
1202,19-02-2025,3,13601.68,17641.78,7306.65,7306.65,3120.23,3120.25
1203,19-02-2025,4,13537.13,18153.13,7354.2,7354.2,3084.79,3084.8
1204,19-02-2025,5,13794.0,16669.93,7285.55,7285.55,3116.89,3116.97
1205,19-02-2025,6,14647.73,13564.5,7530.4,7530.4,3490.29,3493.67
1206,19-02-2025,7,15938.88,9347.1,8087.45,8087.45,6454.37,6471.41
1207,19-02-2025,8,19634.48,6386.85,6329.74,6329.74,10000.0,10000.0
1208,19-02-2025,9,18092.8,9448.48,8497.17,8497.17,6800.02,6759.66
1209,19-02-2025,10,18188.58,10920.9,9597.3,9597.3,5107.35,5109.37
1210,19-02-2025,11,15868.93,12120.1,8368.86,8368.86,3718.55,3718.25
1211,19-02-2025,12,14871.55,15196.98,8027.22,8027.22,3559.49,3559.74
1212,19-02-2025,13,13809.95,17386.68,7726.35,7726.35,3313.16,3312.57
1213,19-02-2025,14,12586.63,21004.2,7621.42,7621.42,2984.16,2983.49
1214,19-02-2025,15,13686.25,21636.75,8594.17,8594.17,3014.02,3015.34
1215,19-02-2025,16,16270.3,20115.58,10492.16,10492.16,3294.99,3303.01
1216,19-02-2025,17,17701.78,14854.35,10846.33,10846.33,3930.99,3911.66
1217,19-02-2025,18,16332.58,9688.73,8256.85,8256.85,4682.46,4666.68
1218,19-02-2025,19,17465.38,6047.93,5844.2,5844.2,8877.69,8818.37
1219,19-02-2025,20,15829.78,5657.9,5501.62,5501.62,8850.15,8757.49
1220,19-02-2025,21,12734.58,9187.65,5890.1,5890.1,4049.41,4046.62
1221,19-02-2025,22,11661.38,12241.8,6075.8,6075.8,3635.93,3635.69
1222,19-02-2025,23,11546.68,14255.78,5304.73,5304.73,3193.34,3194.17
1223,19-02-2025,24,10473.38,15145.43,4653.65,4653.65,2845.26,2844.35
1224,20-02-2025,1,13272.1,16264.85,7164.6,7164.6,3145.83,3150.39
1225,20-02-2025,2,14010.08,17208.38,7860.6,7860.6,3165.03,3164.9
1226,20-02-2025,3,13867.6,18070.48,7800.3,7800.3,3088.48,3088.39
1227,20-02-2025,4,13678.73,18272.9,7657.63,7657.63,3060.56,3060.57
1228,20-02-2025,5,13957.9,16954.88,7579.0,7579.0,3148.63,3148.79
1229,20-02-2025,6,15362.18,13425.58,7909.38,7909.38,3564.16,3576.58
1230,20-02-2025,7,17391.95,7953.8,7643.87,7643.87,7750.17,7554.37
1231,20-02-2025,8,20904.53,6048.03,6015.72,6015.72,10000.0,10000.0
1232,20-02-2025,9,19262.98,9937.83,9001.75,9001.75,6775.47,6680.82
1233,20-02-2025,10,19717.05,12645.48,10868.37,10868.37,4697.78,4701.2
1234,20-02-2025,11,16225.25,13782.9,8478.08,8478.08,3528.98,3534.43
1235,20-02-2025,12,14074.55,16148.2,7356.9,7356.9,3341.23,3340.9
1236,20-02-2025,13,12895.65,18258.58,7218.25,7218.25,3076.62,3076.33
1237,20-02-2025,14,12005.65,22043.9,7953.02,7953.02,2665.57,2661.72
1238,20-02-2025,15,13000.03,22564.35,8776.03,8776.03,2660.24,2660.81
1239,20-02-2025,16,16416.78,21186.78,10127.15,10127.15,3084.33,3090.49
1240,20-02-2025,17,18523.55,15478.23,10804.48,10804.48,3636.55,3634.0
1241,20-02-2025,18,18127.58,10160.43,8908.05,8908.05,5164.04,5096.34
1242,20-02-2025,19,19148.65,6008.78,5932.92,5932.92,9594.18,9554.71
1243,20-02-2025,20,17632.43,6111.7,5951.22,5951.22,8999.94,8894.19
1244,20-02-2025,21,14099.68,9576.5,6387.75,6387.75,4021.33,4019.14
1245,20-02-2025,22,12901.88,12893.05,6514.38,6514.38,3588.29,3587.78
1246,20-02-2025,23,13112.65,14661.55,6245.38,6245.38,3374.38,3374.95
1247,20-02-2025,24,11497.23,15554.25,5131.52,5131.52,2904.2,2903.59
1248,21-02-2025,1,14314.6,16437.18,7683.64,7683.64,3274.76,3278.98
1249,21-02-2025,2,15237.0,17390.83,8261.64,8261.64,3242.57,3242.64
1250,21-02-2025,3,14841.85,18364.98,8531.16,8531.16,3169.99,3169.78
1251,21-02-2025,4,14671.28,18979.25,8318.98,8318.98,3110.88,3110.83
1252,21-02-2025,5,15295.98,17342.28,8186.93,8186.93,3207.91,3206.06
1253,21-02-2025,6,16862.4,14500.25,8762.17,8762.17,3683.46,3692.94
1254,21-02-2025,7,18706.0,9493.83,9013.63,9013.63,7535.13,7310.74
1255,21-02-2025,8,22265.38,6506.88,6492.25,6492.25,10000.0,10000.0
1256,21-02-2025,9,21270.13,10039.1,9645.18,9645.18,7968.38,7849.8
1257,21-02-2025,10,21704.63,12071.8,11250.55,11250.55,5610.4,5611.84
1258,21-02-2025,11,17669.55,13184.18,9367.44,9367.44,3955.24,3965.46
1259,21-02-2025,12,15519.55,15439.23,8368.76,8368.76,3557.37,3558.32
1260,21-02-2025,13,12801.95,17573.03,6855.93,6855.93,3104.19,3104.3
1261,21-02-2025,14,12085.33,21481.8,7024.52,7024.52,2783.33,2780.65
1262,21-02-2025,15,13669.3,21727.25,7898.9,7898.9,2821.01,2825.67
1263,21-02-2025,16,17544.28,19317.45,10591.92,10591.92,3260.58,3274.02
1264,21-02-2025,17,19326.75,14071.55,11341.0,11341.0,4363.31,4332.94
1265,21-02-2025,18,18716.13,8798.35,8464.31,8464.31,6799.78,6640.2
1266,21-02-2025,19,20403.8,5585.88,5585.87,5585.87,10000.0,10000.0
1267,21-02-2025,20,18941.85,5781.58,5776.74,5776.74,9850.1,9825.42
1268,21-02-2025,21,14860.65,9483.68,7134.17,7134.17,4469.44,4468.2
1269,21-02-2025,22,14050.13,13532.1,7984.35,7984.35,3914.44,3915.07
1270,21-02-2025,23,13963.9,15340.08,7699.33,7699.33,3486.18,3486.22
1271,21-02-2025,24,12643.23,16201.95,6332.75,6332.75,3165.18,3164.54
1272,22-02-2025,1,14549.45,17059.43,8187.58,8187.58,3273.9,3273.97
1273,22-02-2025,2,15153.43,18806.25,8832.19,8832.19,3163.01,3163.13
1274,22-02-2025,3,14911.13,19825.15,8904.36,8904.36,3073.12,3073.11
1275,22-02-2025,4,14782.88,20252.03,8822.12,8822.12,3021.42,3021.25
1276,22-02-2025,5,15349.0,19152.8,9015.49,9015.49,3166.86,3167.36
1277,22-02-2025,6,17406.08,15846.18,10198.23,10198.23,3911.33,3920.68
1278,22-02-2025,7,18354.68,9541.55,9206.77,9206.77,8015.23,7819.25
1279,22-02-2025,8,20718.25,7433.9,7419.4,7419.4,10000.0,10000.0
1280,22-02-2025,9,19729.5,10712.73,10176.9,10176.9,7239.9,7160.41
1281,22-02-2025,10,20327.7,12690.55,11736.7,11736.7,5313.68,5317.17
1282,22-02-2025,11,15797.8,14843.38,9445.69,9445.69,3527.98,3531.87
1283,22-02-2025,12,15062.43,17246.08,8639.63,8639.63,3347.18,3348.68
1284,22-02-2025,13,13554.13,19409.15,7938.88,7938.88,3069.06,3069.41
1285,22-02-2025,14,12728.63,22669.68,8299.44,8299.44,2690.56,2684.91
1286,22-02-2025,15,13962.2,23168.93,9240.25,9240.25,2769.92,2771.53
1287,22-02-2025,16,16899.23,21153.8,11088.63,11088.63,3079.75,3091.92
1288,22-02-2025,17,18743.0,15726.33,11980.69,11980.69,3849.8,3838.09
1289,22-02-2025,18,16651.3,10389.3,9110.12,9110.12,5572.49,5496.81
1290,22-02-2025,19,18549.43,5905.33,5905.32,5905.32,10000.0,10000.0
1291,22-02-2025,20,17374.25,5714.6,5587.92,5587.92,9000.11,8902.93
1292,22-02-2025,21,14035.53,9011.33,7120.47,7120.47,4492.62,4489.02
1293,22-02-2025,22,14383.13,13033.78,8101.65,8101.65,4112.77,4112.02
1294,22-02-2025,23,14254.95,14841.2,8151.54,8151.54,3538.25,3537.73
1295,22-02-2025,24,12750.68,15731.48,6724.78,6724.78,3331.83,3331.54
1296,23-02-2025,1,14810.9,15023.4,8518.49,8518.49,3533.12,3532.54
1297,23-02-2025,2,15418.98,17379.25,9257.7,9257.7,3466.49,3467.1
1298,23-02-2025,3,14719.43,18810.93,8893.37,8893.37,3268.47,3268.54
1299,23-02-2025,4,14403.23,19068.53,8818.12,8818.12,3198.36,3198.23
1300,23-02-2025,5,14822.28,18106.3,8948.77,8948.77,3378.37,3378.5
1301,23-02-2025,6,15937.05,14970.65,9856.38,9856.38,4120.71,4126.19
1302,23-02-2025,7,15661.05,11596.13,9847.43,9847.43,5380.58,5395.01
1303,23-02-2025,8,19567.83,12126.98,11467.95,11467.95,8049.94,8074.71
1304,23-02-2025,9,17536.3,12425.7,10624.87,10624.87,4897.04,4904.31
1305,23-02-2025,10,17776.53,13561.58,11148.76,11148.76,4452.31,4470.69
1306,23-02-2025,11,13516.9,15259.78,7738.23,7738.23,3484.88,3489.43
1307,23-02-2025,12,11469.73,17211.48,6538.57,6538.57,2893.63,2896.22
1308,23-02-2025,13,9974.8,19679.03,6634.75,6634.75,2631.05,2631.02
1309,23-02-2025,14,9419.75,22334.25,7363.87,7363.87,2502.27,2498.61
1310,23-02-2025,15,10357.28,24022.98,8424.95,8424.95,2367.52,2367.52
1311,23-02-2025,16,12793.28,22372.9,9012.58,9012.58,2663.26,2661.96
1312,23-02-2025,17,14377.65,17818.23,9180.89,9180.89,3190.84,3182.94
1313,23-02-2025,18,14082.53,12782.78,8216.49,8216.49,3871.53,3869.26
1314,23-02-2025,19,15556.68,9524.78,8000.51,8000.51,5689.79,5740.19
1315,23-02-2025,20,14982.6,8062.88,7359.08,7359.08,5672.84,5693.87
1316,23-02-2025,21,13062.13,9322.8,7089.18,7089.18,4457.04,4461.23
1317,23-02-2025,22,11901.48,12835.88,6900.65,6900.65,3873.92,3875.58
1318,23-02-2025,23,12058.53,14785.7,6751.47,6751.47,3389.18,3389.42
1319,23-02-2025,24,10993.18,15982.35,5759.73,5759.73,3064.45,3063.55
1320,24-02-2025,1,12958.33,17314.0,7547.8,7547.8,3124.09,3125.69
1321,24-02-2025,2,14148.58,18537.1,8676.1,8676.1,3126.52,3126.45
1322,24-02-2025,3,13865.23,19416.65,8539.0,8539.0,3014.58,3014.6
1323,24-02-2025,4,13846.7,19490.98,8558.8,8558.8,2993.83,2993.72
1324,24-02-2025,5,13917.95,18338.43,8436.98,8436.98,3098.42,3098.47
1325,24-02-2025,6,15482.1,15027.08,9510.7,9510.7,3762.38,3779.77
1326,24-02-2025,7,16573.23,9936.13,9419.95,9419.95,7382.51,7278.05
1327,24-02-2025,8,21762.68,7504.38,7472.77,7472.77,10000.0,10000.0
1328,24-02-2025,9,19139.43,10524.4,9876.2,9876.2,6753.03,6674.43
1329,24-02-2025,10,18636.63,12318.8,10820.33,10820.33,5015.11,5021.09
1330,24-02-2025,11,15432.48,14331.9,8690.88,8690.88,3586.46,3586.46
1331,24-02-2025,12,14026.55,17068.85,7266.41,7266.41,3387.39,3390.5
1332,24-02-2025,13,12933.03,19220.3,7056.7,7056.7,3083.8,3080.94
1333,24-02-2025,14,12213.65,22720.18,7973.97,7973.97,2705.73,2701.55
1334,24-02-2025,15,13210.58,22662.85,8806.14,8806.14,2742.71,2742.62
1335,24-02-2025,16,16660.65,20241.48,10967.58,10967.58,3330.1,3341.13
1336,24-02-2025,17,17852.55,15014.08,11158.56,11158.56,4021.07,4004.24
1337,24-02-2025,18,17362.98,9641.78,9222.49,9222.49,6717.83,6627.98
1338,24-02-2025,19,18803.3,5241.7,5241.7,5241.7,10000.0,10000.0
1339,24-02-2025,20,17309.95,5045.58,5045.56,5045.56,10000.0,10000.0
1340,24-02-2025,21,14360.0,8256.2,7209.69,7209.69,4976.51,4959.86
1341,24-02-2025,22,13591.2,11825.4,7603.11,7603.11,4274.37,4276.31
1342,24-02-2025,23,13356.7,13952.85,7441.68,7441.68,3640.36,3640.01
1343,24-02-2025,24,11695.08,14968.38,6122.95,6122.95,3353.67,3353.15
1344,25-02-2025,1,13243.63,15377.43,7288.1,7288.1,3453.71,3453.47
1345,25-02-2025,2,14307.2,17020.6,8408.59,8408.59,3419.85,3419.54
1346,25-02-2025,3,14232.45,18521.88,8659.3,8659.3,3197.23,3197.33
1347,25-02-2025,4,14146.33,18774.9,8594.25,8594.25,3105.46,3105.39
1348,25-02-2025,5,14260.03,17660.93,8503.18,8503.18,3239.84,3239.0
1349,25-02-2025,6,14915.78,14557.68,8923.55,8923.55,3747.24,3759.31
1350,25-02-2025,7,16434.63,9811.88,9028.5,9028.5,6752.36,6727.51
1351,25-02-2025,8,20734.98,7960.1,7928.5,7928.5,10000.0,10000.0
1352,25-02-2025,9,18534.63,9772.35,9046.82,9046.82,6965.07,6927.19
1353,25-02-2025,10,17967.33,10875.3,9543.48,9543.48,5204.89,5212.45
1354,25-02-2025,11,14402.0,13015.88,7837.89,7837.89,3557.16,3557.87
1355,25-02-2025,12,13015.28,15884.55,6362.98,6362.98,3282.79,3287.3
1356,25-02-2025,13,11754.43,18838.48,6209.35,6209.35,2910.45,2911.11
1357,25-02-2025,14,11776.9,22319.63,7298.45,7298.45,2700.87,2696.46
1358,25-02-2025,15,12927.38,22131.95,8261.06,8261.06,2708.24,2708.28
1359,25-02-2025,16,15625.6,19915.95,9828.44,9828.44,3123.74,3132.65
1360,25-02-2025,17,16763.18,15167.73,10349.81,10349.81,3658.92,3653.98
1361,25-02-2025,18,16216.08,9564.13,8300.03,8300.03,5665.33,5628.87
1362,25-02-2025,19,19938.7,5798.63,5798.62,5798.62,10000.0,10000.0
1363,25-02-2025,20,18740.0,5509.13,5509.1,5509.1,10000.0,10000.0
1364,25-02-2025,21,14305.75,8956.03,7463.26,7463.26,4649.15,4645.76
1365,25-02-2025,22,13366.03,12019.93,7578.45,7578.45,4001.38,4000.6
1366,25-02-2025,23,13057.28,13999.63,7214.23,7214.23,3504.7,3504.51
1367,25-02-2025,24,12020.68,15075.9,6210.2,6210.2,3334.09,3333.48
1368,26-02-2025,1,12837.93,16022.43,7380.9,7380.9,3343.16,3343.17
1369,26-02-2025,2,13953.65,17724.25,8590.75,8590.75,3276.09,3276.06
1370,26-02-2025,3,13766.23,18471.38,8439.4,8439.4,3142.97,3143.06
1371,26-02-2025,4,13583.9,18275.85,8218.83,8218.83,3123.48,3123.47
1372,26-02-2025,5,13773.28,17094.1,8186.33,8186.33,3256.12,3255.79
1373,26-02-2025,6,14454.93,13684.63,8544.12,8544.12,3784.75,3791.74
1374,26-02-2025,7,17514.03,9472.83,8912.28,8912.28,6827.52,6780.73
1375,26-02-2025,8,23340.3,7263.13,7211.52,7211.52,10000.0,10000.0
1376,26-02-2025,9,19443.73,10148.13,9192.77,9192.77,5925.42,5890.29
1377,26-02-2025,10,16453.18,11745.7,9355.9,9355.9,4139.8,4146.65
1378,26-02-2025,11,12820.58,12807.75,6749.68,6749.68,3193.02,3200.28
1379,26-02-2025,12,12321.1,15177.4,6156.5,6156.5,3208.97,3210.9
1380,26-02-2025,13,11256.85,17180.0,6098.22,6098.22,2907.83,2908.11
